,Supply_ID,val,date
10987,SUPPLY028,0.061,2023-12-29
10988,SUPPLY028,0.034,2023-12-29
10989,SUPPLY028,0.044,2023-12-29
10990,SUPPLY028,0.053,2023-12-29
10991,SUPPLY028,0.042,2023-12-29
10992,SUPPLY028,0.06,2023-12-29
10993,SUPPLY028,0.037,2023-12-29
10994,SUPPLY028,0.064,2023-12-29
10995,SUPPLY028,0.039,2023-12-29
10996,SUPPLY028,0.051,2023-12-29
10997,SUPPLY028,0.039,2023-12-29
10998,SUPPLY028,0.051,2023-12-29
10999,SUPPLY028,0.044,2023-12-29
11000,SUPPLY028,0.212,2023-12-29
11001,SUPPLY028,0.315,2023-12-29
11002,SUPPLY028,0.36,2023-12-29
11003,SUPPLY028,0.36,2023-12-29
11004,SUPPLY028,0.208,2023-12-29
11005,SUPPLY028,0.056,2023-12-29
11006,SUPPLY028,0.326,2023-12-29
11007,SUPPLY028,0.339,2023-12-29
11008,SUPPLY028,0.337,2023-12-30
11009,SUPPLY028,0.325,2023-12-30
11010,SUPPLY028,0.288,2023-12-30
11011,SUPPLY028,0.005,2023-12-30
11012,SUPPLY028,0.009,2023-12-30
11013,SUPPLY028,0.009,2023-12-30
11014,SUPPLY028,0.012,2023-12-30
11015,SUPPLY028,0.013,2023-12-30
11016,SUPPLY028,0.002,2023-12-30
11017,SUPPLY028,0.014,2023-12-30
11018,SUPPLY028,0.003,2023-12-30
11019,SUPPLY028,0.007,2023-12-30
11020,SUPPLY028,0.018,2023-12-30
11021,SUPPLY028,0.002,2023-12-30
11022,SUPPLY028,0.014,2023-12-30
11023,SUPPLY028,0.002,2023-12-30
11024,SUPPLY028,0.007,2023-12-30
11025,SUPPLY028,0.009,2023-12-30
11026,SUPPLY028,0.011,2023-12-30
11027,SUPPLY028,0.013,2023-12-30
11028,SUPPLY028,0.002,2023-12-30
11029,SUPPLY028,0.005,2023-12-30
11030,SUPPLY028,0.011,2023-12-30
11031,SUPPLY028,0.011,2023-12-30
11032,SUPPLY028,0.01,2023-12-30
11033,SUPPLY028,0.013,2023-12-30
11034,SUPPLY028,0.034,2023-12-30
11035,SUPPLY028,0.014,2023-12-30
11036,SUPPLY028,0.017,2023-12-30
11037,SUPPLY028,0.027,2023-12-30
11038,SUPPLY028,0.01,2023-12-30
11039,SUPPLY028,0.002,2023-12-30
11040,SUPPLY028,0.01,2023-12-30
11041,SUPPLY028,0.006,2023-12-30
11042,SUPPLY028,0.011,2023-12-30
11043,SUPPLY028,0.013,2023-12-30
11044,SUPPLY028,0.002,2023-12-30
11045,SUPPLY028,0.003,2023-12-30
11046,SUPPLY028,0.025,2023-12-30
11047,SUPPLY028,0.46,2023-12-30
11048,SUPPLY028,0.541,2023-12-30
11049,SUPPLY028,0.355,2023-12-30
11050,SUPPLY028,0.243,2023-12-30
11051,SUPPLY028,0.041,2023-12-30
11052,SUPPLY028,0.285,2023-12-30
11053,SUPPLY028,0.32,2023-12-30
11054,SUPPLY028,0.17,2023-12-30
11055,SUPPLY028,0.045,2023-12-30
11056,SUPPLY028,0.052,2023-12-30
11057,SUPPLY028,0.448,2023-12-30
11058,SUPPLY028,0.58,2023-12-30
11059,SUPPLY028,0.457,2023-12-30
11060,SUPPLY028,0.336,2023-12-30
11061,SUPPLY028,0.335,2023-12-30
11062,SUPPLY028,0.227,2023-12-30
11063,SUPPLY028,0.298,2023-12-30
11064,SUPPLY028,0.296,2023-12-30
11065,SUPPLY028,0.293,2023-12-30
11066,SUPPLY028,0.332,2023-12-30
11067,SUPPLY028,0.322,2023-12-30
11068,SUPPLY028,0.337,2023-12-30
11069,SUPPLY028,0.294,2023-12-30
11070,SUPPLY028,0.286,2023-12-30
11071,SUPPLY028,0.277,2023-12-30
11072,SUPPLY028,0.29,2023-12-30
11073,SUPPLY028,0.235,2023-12-30
11074,SUPPLY028,0.023,2023-12-30
11075,SUPPLY028,0.004,2023-12-30
11076,SUPPLY028,0.016,2023-12-30
11077,SUPPLY028,0.004,2023-12-30
11078,SUPPLY028,0.014,2023-12-30
11079,SUPPLY028,0.013,2023-12-30
11080,SUPPLY028,0.031,2023-12-30
11081,SUPPLY028,0.011,2023-12-30
11082,SUPPLY028,0.021,2023-12-30
11083,SUPPLY028,0.013,2023-12-30
11084,SUPPLY028,0.018,2023-12-30
11085,SUPPLY028,0.024,2023-12-30
11086,SUPPLY028,0.014,2023-12-30
11087,SUPPLY028,0.019,2023-12-30
11088,SUPPLY028,0.011,2023-12-30
11089,SUPPLY028,0.022,2023-12-30
11090,SUPPLY028,0.02,2023-12-30
11091,SUPPLY028,0.021,2023-12-30
11092,SUPPLY028,0.013,2023-12-30
11093,SUPPLY028,0.016,2023-12-30
11094,SUPPLY028,0.017,2023-12-30
11095,SUPPLY028,0.02,2023-12-30
11096,SUPPLY028,0.021,2023-12-30
11097,SUPPLY028,0.203,2023-12-30
11098,SUPPLY028,0.176,2023-12-30
11099,SUPPLY028,0.039,2023-12-30
11100,SUPPLY028,0.036,2023-12-30
11101,SUPPLY028,0.031,2023-12-30
11102,SUPPLY028,0.031,2023-12-30
11103,SUPPLY028,0.045,2023-12-30
11104,SUPPLY028,0.028,2023-12-31
11105,SUPPLY028,0.276,2023-12-31
11106,SUPPLY028,0.298,2023-12-31
11107,SUPPLY028,0.303,2023-12-31
11108,SUPPLY028,0.072,2023-12-31
11109,SUPPLY028,0.451,2023-12-31
11110,SUPPLY028,0.606,2023-12-31
11111,SUPPLY028,0.589,2023-12-31
11112,SUPPLY028,0.594,2023-12-31
11113,SUPPLY028,0.528,2023-12-31
11114,SUPPLY028,0.143,2023-12-31
11115,SUPPLY028,0.012,2023-12-31
11116,SUPPLY028,0.01,2023-12-31
11117,SUPPLY028,0.011,2023-12-31
11118,SUPPLY028,0.004,2023-12-31
11119,SUPPLY028,0.002,2023-12-31
11120,SUPPLY028,0.012,2023-12-31
11121,SUPPLY028,0.01,2023-12-31
11122,SUPPLY028,0.013,2023-12-31
11123,SUPPLY028,0.029,2023-12-31
11124,SUPPLY028,0.017,2023-12-31
11125,SUPPLY028,0.027,2023-12-31
11126,SUPPLY028,0.017,2023-12-31
11127,SUPPLY028,0.022,2023-12-31
11128,SUPPLY028,0.03,2023-12-31
11129,SUPPLY028,0.017,2023-12-31
11130,SUPPLY028,0.027,2023-12-31
11131,SUPPLY028,0.018,2023-12-31
11132,SUPPLY028,0.044,2023-12-31
11133,SUPPLY028,0.108,2023-12-31
11134,SUPPLY028,0.299,2023-12-31
11135,SUPPLY028,0.31,2023-12-31
11136,SUPPLY028,0.286,2023-12-31
11137,SUPPLY028,0.308,2023-12-31
11138,SUPPLY028,0.439,2023-12-31
11139,SUPPLY028,0.155,2023-12-31
11140,SUPPLY028,0.011,2023-12-31
11141,SUPPLY028,0.002,2023-12-31
11142,SUPPLY028,0.012,2023-12-31
11143,SUPPLY028,0.03,2023-12-31
11144,SUPPLY028,0.021,2023-12-31
11145,SUPPLY028,0.008,2023-12-31
11146,SUPPLY028,0.01,2023-12-31
11147,SUPPLY028,0.02,2023-12-31
11148,SUPPLY028,0.075,2023-12-31
11149,SUPPLY028,0.309,2023-12-31
11150,SUPPLY028,0.271,2023-12-31
11151,SUPPLY028,0.38,2023-12-31
11152,SUPPLY028,0.633,2023-12-31
11153,SUPPLY028,0.379,2023-12-31
11154,SUPPLY028,0.398,2023-12-31
11155,SUPPLY028,0.327,2023-12-31
11156,SUPPLY028,0.34,2023-12-31
11157,SUPPLY028,0.086,2023-12-31
11158,SUPPLY028,0.058,2023-12-31
11159,SUPPLY028,0.263,2023-12-31
11160,SUPPLY028,0.325,2023-12-31
11161,SUPPLY028,0.588,2023-12-31
11162,SUPPLY028,0.536,2023-12-31
11163,SUPPLY028,0.341,2023-12-31
11164,SUPPLY028,0.337,2023-12-31
11165,SUPPLY028,0.461,2023-12-31
11166,SUPPLY028,0.263,2023-12-31
11167,SUPPLY028,0.079,2023-12-31
11168,SUPPLY028,0.047,2023-12-31
11169,SUPPLY028,0.055,2023-12-31
11170,SUPPLY028,0.02,2023-12-31
11171,SUPPLY028,0.026,2023-12-31
11172,SUPPLY028,0.025,2023-12-31
11173,SUPPLY028,0.033,2023-12-31
11174,SUPPLY028,0.041,2023-12-31
11175,SUPPLY028,0.287,2023-12-31
11176,SUPPLY028,0.231,2023-12-31
11177,SUPPLY028,0.05,2023-12-31
11178,SUPPLY028,0.152,2023-12-31
11179,SUPPLY028,0.188,2023-12-31
11180,SUPPLY028,0.507,2023-12-31
11181,SUPPLY028,0.432,2023-12-31
11182,SUPPLY028,0.292,2023-12-31
11183,SUPPLY028,0.288,2023-12-31
11184,SUPPLY028,0.289,2023-12-31
11185,SUPPLY028,0.171,2023-12-31
11186,SUPPLY028,0.021,2023-12-31
11187,SUPPLY028,0.011,2023-12-31
11188,SUPPLY028,0.021,2023-12-31
11189,SUPPLY028,0.014,2023-12-31
11190,SUPPLY028,0.021,2023-12-31
11191,SUPPLY028,0.022,2023-12-31
11192,SUPPLY028,0.011,2023-12-31
11193,SUPPLY028,0.02,2023-12-31
11194,SUPPLY028,0.014,2023-12-31
11195,SUPPLY028,0.02,2023-12-31
11196,SUPPLY028,0.022,2023-12-31
11197,SUPPLY028,0.01,2023-12-31
11198,SUPPLY028,0.019,2023-12-31
11199,SUPPLY028,0.016,2023-12-31
11200,SUPPLY029,0.102,2023-12-27
11201,SUPPLY029,0.08,2023-12-27
11202,SUPPLY029,0.104,2023-12-27
11203,SUPPLY029,0.133,2023-12-27
11204,SUPPLY029,0.12,2023-12-27
11205,SUPPLY029,0.145,2023-12-27
11206,SUPPLY029,0.077,2023-12-27
11207,SUPPLY029,0.339,2023-12-27
11208,SUPPLY029,0.106,2023-12-27
11209,SUPPLY029,0.146,2023-12-27
11210,SUPPLY029,0.07,2023-12-27
11211,SUPPLY029,0.08,2023-12-27
11212,SUPPLY029,0.068,2023-12-27
11213,SUPPLY029,0.046,2023-12-27
11214,SUPPLY029,0.397,2023-12-27
11215,SUPPLY029,0.054,2023-12-27
11216,SUPPLY029,0.051,2023-12-28
11217,SUPPLY029,0.085,2023-12-28
11218,SUPPLY029,0.421,2023-12-28
11219,SUPPLY029,0.067,2023-12-28
11220,SUPPLY029,0.034,2023-12-28
11221,SUPPLY029,0.028,2023-12-28
11222,SUPPLY029,0.027,2023-12-28
11223,SUPPLY029,0.027,2023-12-28
11224,SUPPLY029,0.026,2023-12-28
11225,SUPPLY029,0.026,2023-12-28
11226,SUPPLY029,0.024,2023-12-28
11227,SUPPLY029,0.012,2023-12-28
11228,SUPPLY029,0.024,2023-12-28
11229,SUPPLY029,0.028,2023-12-28
11230,SUPPLY029,0.026,2023-12-28
11231,SUPPLY029,0.023,2023-12-28
11232,SUPPLY029,0.013,2023-12-28
11233,SUPPLY029,0.026,2023-12-28
11234,SUPPLY029,0.026,2023-12-28
11235,SUPPLY029,0.026,2023-12-28
11236,SUPPLY029,0.022,2023-12-28
11237,SUPPLY029,0.018,2023-12-28
11238,SUPPLY029,0.031,2023-12-28
11239,SUPPLY029,0.03,2023-12-28
11240,SUPPLY029,0.058,2023-12-28
11241,SUPPLY029,0.025,2023-12-28
11242,SUPPLY029,0.033,2023-12-28
11243,SUPPLY029,0.037,2023-12-28
11244,SUPPLY029,0.038,2023-12-28
11245,SUPPLY029,0.027,2023-12-28
11246,SUPPLY029,0.029,2023-12-28
11247,SUPPLY029,0.106,2023-12-28
11248,SUPPLY029,0.195,2023-12-28
11249,SUPPLY029,0.139,2023-12-28
11250,SUPPLY029,0.113,2023-12-28
11251,SUPPLY029,0.083,2023-12-28
11252,SUPPLY029,0.088,2023-12-28
11253,SUPPLY029,0.067,2023-12-28
11254,SUPPLY029,0.151,2023-12-28
11255,SUPPLY029,0.061,2023-12-28
11256,SUPPLY029,0.118,2023-12-28
11257,SUPPLY029,0.095,2023-12-28
11258,SUPPLY029,0.105,2023-12-28
11259,SUPPLY029,0.027,2023-12-28
11260,SUPPLY029,0.163,2023-12-28
11261,SUPPLY029,0.033,2023-12-28
11262,SUPPLY029,0.045,2023-12-28
11263,SUPPLY029,0.229,2023-12-28
11264,SUPPLY029,0.153,2023-12-28
11265,SUPPLY029,0.298,2023-12-28
11266,SUPPLY029,0.017,2023-12-28
11267,SUPPLY029,0.067,2023-12-28
11268,SUPPLY029,0.034,2023-12-28
11269,SUPPLY029,0.148,2023-12-28
11270,SUPPLY029,0.322,2023-12-28
11271,SUPPLY029,0.28,2023-12-28
11272,SUPPLY029,0.088,2023-12-28
11273,SUPPLY029,0.026,2023-12-28
11274,SUPPLY029,0.023,2023-12-28
11275,SUPPLY029,0.087,2023-12-28
11276,SUPPLY029,0.076,2023-12-28
11277,SUPPLY029,0.071,2023-12-28
11278,SUPPLY029,0.07,2023-12-28
11279,SUPPLY029,0.068,2023-12-28
11280,SUPPLY029,0.067,2023-12-28
11281,SUPPLY029,0.066,2023-12-28
11282,SUPPLY029,0.073,2023-12-28
11283,SUPPLY029,0.079,2023-12-28
11284,SUPPLY029,0.089,2023-12-28
11285,SUPPLY029,0.12,2023-12-28
11286,SUPPLY029,0.034,2023-12-28
11287,SUPPLY029,0.032,2023-12-28
11288,SUPPLY029,0.031,2023-12-28
11289,SUPPLY029,0.024,2023-12-28
11290,SUPPLY029,0.031,2023-12-28
11291,SUPPLY029,0.031,2023-12-28
11292,SUPPLY029,0.062,2023-12-28
11293,SUPPLY029,0.02,2023-12-28
11294,SUPPLY029,0.051,2023-12-28
11295,SUPPLY029,0.099,2023-12-28
11296,SUPPLY029,0.123,2023-12-28
11297,SUPPLY029,0.094,2023-12-28
11298,SUPPLY029,0.119,2023-12-28
11299,SUPPLY029,0.098,2023-12-28
11300,SUPPLY029,0.091,2023-12-28
11301,SUPPLY029,0.132,2023-12-28
11302,SUPPLY029,0.099,2023-12-28
11303,SUPPLY029,0.096,2023-12-28
11304,SUPPLY029,0.105,2023-12-28
11305,SUPPLY029,0.096,2023-12-28
11306,SUPPLY029,0.078,2023-12-28
11307,SUPPLY029,0.077,2023-12-28
11308,SUPPLY029,0.06,2023-12-28
11309,SUPPLY029,0.033,2023-12-28
11310,SUPPLY029,0.038,2023-12-28
11311,SUPPLY029,0.035,2023-12-28
11312,SUPPLY029,0.034,2023-12-29
11313,SUPPLY029,0.028,2023-12-29
11314,SUPPLY029,0.019,2023-12-29
11315,SUPPLY029,0.033,2023-12-29
11316,SUPPLY029,0.033,2023-12-29
11317,SUPPLY029,0.027,2023-12-29
11318,SUPPLY029,0.015,2023-12-29
11319,SUPPLY029,0.025,2023-12-29
11320,SUPPLY029,0.029,2023-12-29
11321,SUPPLY029,0.028,2023-12-29
11322,SUPPLY029,0.02,2023-12-29
11323,SUPPLY029,0.018,2023-12-29
11324,SUPPLY029,0.055,2023-12-29
11325,SUPPLY029,0.087,2023-12-29
11326,SUPPLY029,0.03,2023-12-29
11327,SUPPLY029,0.032,2023-12-29
11328,SUPPLY029,0.031,2023-12-29
11329,SUPPLY029,0.03,2023-12-29
11330,SUPPLY029,0.029,2023-12-29
11331,SUPPLY029,0.029,2023-12-29
11332,SUPPLY029,0.032,2023-12-29
11333,SUPPLY029,0.032,2023-12-29
11334,SUPPLY029,0.02,2023-12-29
11335,SUPPLY029,0.026,2023-12-29
11336,SUPPLY029,0.064,2023-12-29
11337,SUPPLY029,0.042,2023-12-29
11338,SUPPLY029,0.039,2023-12-29
11339,SUPPLY029,0.028,2023-12-29
11340,SUPPLY029,0.032,2023-12-29
11341,SUPPLY029,0.042,2023-12-29
11342,SUPPLY029,0.042,2023-12-29
11343,SUPPLY029,0.049,2023-12-29
11344,SUPPLY029,0.14,2023-12-29
11345,SUPPLY029,0.1,2023-12-29
11346,SUPPLY029,0.1,2023-12-29
11347,SUPPLY029,0.134,2023-12-29
11348,SUPPLY029,0.183,2023-12-29
11349,SUPPLY029,0.377,2023-12-29
11350,SUPPLY029,0.256,2023-12-29
11351,SUPPLY029,0.114,2023-12-29
11352,SUPPLY029,0.122,2023-12-29
11353,SUPPLY029,0.443,2023-12-29
11354,SUPPLY029,0.058,2023-12-29
11355,SUPPLY029,0.079,2023-12-29
11356,SUPPLY029,0.064,2023-12-29
11357,SUPPLY029,0.072,2023-12-29
11358,SUPPLY029,0.092,2023-12-29
11359,SUPPLY029,0.088,2023-12-29
11360,SUPPLY029,0.14,2023-12-29
11361,SUPPLY029,0.149,2023-12-29
11362,SUPPLY029,0.14,2023-12-29
11363,SUPPLY029,0.119,2023-12-29
11364,SUPPLY029,0.153,2023-12-29
11365,SUPPLY029,0.171,2023-12-29
11366,SUPPLY029,0.13,2023-12-29
11367,SUPPLY029,0.16,2023-12-29
11368,SUPPLY029,0.25,2023-12-29
11369,SUPPLY029,0.669,2023-12-29
11370,SUPPLY029,0.143,2023-12-29
11371,SUPPLY029,0.116,2023-12-29
11372,SUPPLY029,0.304,2023-12-29
11373,SUPPLY029,0.422,2023-12-29
11374,SUPPLY029,0.055,2023-12-29
11375,SUPPLY029,0.039,2023-12-29
11376,SUPPLY029,0.041,2023-12-29
11377,SUPPLY029,0.042,2023-12-29
11378,SUPPLY029,0.056,2023-12-29
11379,SUPPLY029,0.082,2023-12-29
11380,SUPPLY029,0.079,2023-12-29
11381,SUPPLY029,0.073,2023-12-29
11382,SUPPLY029,0.062,2023-12-29
11383,SUPPLY029,0.076,2023-12-29
11384,SUPPLY029,0.077,2023-12-29
11385,SUPPLY029,0.079,2023-12-29
11386,SUPPLY029,0.081,2023-12-29
11387,SUPPLY029,0.069,2023-12-29
11388,SUPPLY029,0.121,2023-12-29
11389,SUPPLY029,0.085,2023-12-29
11390,SUPPLY029,0.071,2023-12-29
11391,SUPPLY029,0.559,2023-12-29
11392,SUPPLY029,0.363,2023-12-29
11393,SUPPLY029,0.147,2023-12-29
11394,SUPPLY029,0.151,2023-12-29
11395,SUPPLY029,0.158,2023-12-29
11396,SUPPLY029,0.141,2023-12-29
11397,SUPPLY029,0.186,2023-12-29
11398,SUPPLY029,0.105,2023-12-29
11399,SUPPLY029,0.119,2023-12-29
11400,SUPPLY029,0.083,2023-12-29
11401,SUPPLY029,0.086,2023-12-29
11402,SUPPLY029,0.069,2023-12-29
11403,SUPPLY029,0.085,2023-12-29
11404,SUPPLY029,0.092,2023-12-29
11405,SUPPLY029,0.072,2023-12-29
11406,SUPPLY029,0.072,2023-12-29
11407,SUPPLY029,0.061,2023-12-29
11408,SUPPLY029,0.058,2023-12-30
11409,SUPPLY029,0.398,2023-12-30
11410,SUPPLY029,0.05,2023-12-30
11411,SUPPLY029,0.067,2023-12-30
11412,SUPPLY029,0.112,2023-12-30
11413,SUPPLY029,0.302,2023-12-30
11414,SUPPLY029,0.143,2023-12-30
11415,SUPPLY029,0.03,2023-12-30
11416,SUPPLY029,0.027,2023-12-30
11417,SUPPLY029,0.027,2023-12-30
11418,SUPPLY029,0.027,2023-12-30
11419,SUPPLY029,0.026,2023-12-30
11420,SUPPLY029,0.026,2023-12-30
11421,SUPPLY029,0.026,2023-12-30
11422,SUPPLY029,0.025,2023-12-30
11423,SUPPLY029,0.013,2023-12-30
11424,SUPPLY029,0.023,2023-12-30
11425,SUPPLY029,0.028,2023-12-30
11426,SUPPLY029,0.026,2023-12-30
11427,SUPPLY029,0.026,2023-12-30
11428,SUPPLY029,0.03,2023-12-30
11429,SUPPLY029,0.019,2023-12-30
11430,SUPPLY029,0.025,2023-12-30
11431,SUPPLY029,0.031,2023-12-30
11432,SUPPLY029,0.059,2023-12-30
11433,SUPPLY029,0.036,2023-12-30
11434,SUPPLY029,0.033,2023-12-30
11435,SUPPLY029,0.023,2023-12-30
11436,SUPPLY029,0.036,2023-12-30
11437,SUPPLY029,0.039,2023-12-30
11438,SUPPLY029,0.038,2023-12-30
11439,SUPPLY029,0.038,2023-12-30
11440,SUPPLY029,0.026,2023-12-30
11441,SUPPLY029,0.033,2023-12-30
11442,SUPPLY029,0.035,2023-12-30
11443,SUPPLY029,0.03,2023-12-30
11444,SUPPLY029,0.134,2023-12-30
11445,SUPPLY029,0.207,2023-12-30
11446,SUPPLY029,0.066,2023-12-30
11447,SUPPLY029,0.072,2023-12-30
11448,SUPPLY029,0.085,2023-12-30
11449,SUPPLY029,0.06,2023-12-30
11450,SUPPLY029,0.075,2023-12-30
11451,SUPPLY029,0.321,2023-12-30
11452,SUPPLY029,0.075,2023-12-30
11453,SUPPLY029,0.079,2023-12-30
11454,SUPPLY029,0.094,2023-12-30
11455,SUPPLY029,0.069,2023-12-30
11456,SUPPLY029,0.074,2023-12-30
11457,SUPPLY029,0.138,2023-12-30
11458,SUPPLY029,0.13,2023-12-30
11459,SUPPLY029,0.116,2023-12-30
11460,SUPPLY029,0.158,2023-12-30
11461,SUPPLY029,0.146,2023-12-30
11462,SUPPLY029,0.106,2023-12-30
11463,SUPPLY029,0.103,2023-12-30
11464,SUPPLY029,0.097,2023-12-30
11465,SUPPLY029,0.287,2023-12-30
11466,SUPPLY029,0.346,2023-12-30
11467,SUPPLY029,0.093,2023-12-30
11468,SUPPLY029,0.095,2023-12-30
11469,SUPPLY029,0.169,2023-12-30
11470,SUPPLY029,0.393,2023-12-30
11471,SUPPLY029,0.077,2023-12-30
11472,SUPPLY029,0.054,2023-12-30
11473,SUPPLY029,0.068,2023-12-30
11474,SUPPLY029,0.082,2023-12-30
11475,SUPPLY029,0.069,2023-12-30
11476,SUPPLY029,0.084,2023-12-30
11477,SUPPLY029,0.079,2023-12-30
11478,SUPPLY029,0.075,2023-12-30
11479,SUPPLY029,0.077,2023-12-30
11480,SUPPLY029,0.08,2023-12-30
11481,SUPPLY029,0.079,2023-12-30
11482,SUPPLY029,0.068,2023-12-30
11483,SUPPLY029,0.088,2023-12-30
11484,SUPPLY029,0.116,2023-12-30
11485,SUPPLY029,0.09,2023-12-30
11486,SUPPLY029,0.38,2023-12-30
11487,SUPPLY029,0.16,2023-12-30
11488,SUPPLY029,0.088,2023-12-30
11489,SUPPLY029,0.091,2023-12-30
11490,SUPPLY029,0.107,2023-12-30
11491,SUPPLY029,0.086,2023-12-30
11492,SUPPLY029,0.067,2023-12-30
11493,SUPPLY029,0.085,2023-12-30
11494,SUPPLY029,0.075,2023-12-30
11495,SUPPLY029,0.056,2023-12-30
11496,SUPPLY029,0.072,2023-12-30
11497,SUPPLY029,0.079,2023-12-30
11498,SUPPLY029,0.082,2023-12-30
11499,SUPPLY029,0.067,2023-12-30
11500,SUPPLY029,0.081,2023-12-30
11501,SUPPLY029,0.08,2023-12-30
11502,SUPPLY029,0.045,2023-12-30
11503,SUPPLY029,0.04,2023-12-30
11504,SUPPLY029,0.043,2023-12-31
11505,SUPPLY029,0.02,2023-12-31
11506,SUPPLY029,0.027,2023-12-31
11507,SUPPLY029,0.031,2023-12-31
11508,SUPPLY029,0.03,2023-12-31
11509,SUPPLY029,0.026,2023-12-31
11510,SUPPLY029,0.014,2023-12-31
11511,SUPPLY029,0.019,2023-12-31
11512,SUPPLY029,0.027,2023-12-31
11513,SUPPLY029,0.026,2023-12-31
11514,SUPPLY029,0.025,2023-12-31
11515,SUPPLY029,0.085,2023-12-31
11516,SUPPLY029,0.058,2023-12-31
11517,SUPPLY029,0.031,2023-12-31
11518,SUPPLY029,0.029,2023-12-31
11519,SUPPLY029,0.029,2023-12-31
11520,SUPPLY029,0.029,2023-12-31
11521,SUPPLY029,0.027,2023-12-31
11522,SUPPLY029,0.026,2023-12-31
11523,SUPPLY029,0.026,2023-12-31
11524,SUPPLY029,0.03,2023-12-31
11525,SUPPLY029,0.026,2023-12-31
11526,SUPPLY029,0.018,2023-12-31
11527,SUPPLY029,0.04,2023-12-31
11528,SUPPLY029,0.07,2023-12-31
11529,SUPPLY029,0.032,2023-12-31
11530,SUPPLY029,0.033,2023-12-31
11531,SUPPLY029,0.046,2023-12-31
11532,SUPPLY029,0.023,2023-12-31
11533,SUPPLY029,0.03,2023-12-31
11534,SUPPLY029,0.036,2023-12-31
11535,SUPPLY029,0.036,2023-12-31
11536,SUPPLY029,0.035,2023-12-31
11537,SUPPLY029,0.026,2023-12-31
11538,SUPPLY029,0.024,2023-12-31
11539,SUPPLY029,0.105,2023-12-31
11540,SUPPLY029,0.126,2023-12-31
11541,SUPPLY029,0.09,2023-12-31
11542,SUPPLY029,0.085,2023-12-31
11543,SUPPLY029,0.058,2023-12-31
11544,SUPPLY029,0.077,2023-12-31
11545,SUPPLY029,0.091,2023-12-31
11546,SUPPLY029,0.073,2023-12-31
11547,SUPPLY029,0.079,2023-12-31
11548,SUPPLY029,0.08,2023-12-31
11549,SUPPLY029,0.079,2023-12-31
11550,SUPPLY029,0.074,2023-12-31
11551,SUPPLY029,0.062,2023-12-31
11552,SUPPLY029,0.069,2023-12-31
11553,SUPPLY029,0.074,2023-12-31
11554,SUPPLY029,0.073,2023-12-31
11555,SUPPLY029,0.069,2023-12-31
11556,SUPPLY029,0.091,2023-12-31
11557,SUPPLY029,0.091,2023-12-31
11558,SUPPLY029,0.097,2023-12-31
11559,SUPPLY029,0.075,2023-12-31
11560,SUPPLY029,0.095,2023-12-31
11561,SUPPLY029,0.101,2023-12-31
11562,SUPPLY029,0.074,2023-12-31
11563,SUPPLY029,0.11,2023-12-31
11564,SUPPLY029,0.108,2023-12-31
11565,SUPPLY029,0.088,2023-12-31
11566,SUPPLY029,0.387,2023-12-31
11567,SUPPLY029,0.212,2023-12-31
11568,SUPPLY029,0.126,2023-12-31
11569,SUPPLY029,0.176,2023-12-31
11570,SUPPLY029,0.479,2023-12-31
11571,SUPPLY029,0.298,2023-12-31
11572,SUPPLY029,0.085,2023-12-31
11573,SUPPLY029,0.082,2023-12-31
11574,SUPPLY029,0.081,2023-12-31
11575,SUPPLY029,0.08,2023-12-31
11576,SUPPLY029,0.086,2023-12-31
11577,SUPPLY029,0.109,2023-12-31
11578,SUPPLY029,0.093,2023-12-31
11579,SUPPLY029,0.103,2023-12-31
11580,SUPPLY029,0.133,2023-12-31
11581,SUPPLY029,0.107,2023-12-31
11582,SUPPLY029,0.119,2023-12-31
11583,SUPPLY029,0.042,2023-12-31
11584,SUPPLY029,0.017,2023-12-31
11585,SUPPLY029,0.031,2023-12-31
11586,SUPPLY029,0.04,2023-12-31
11587,SUPPLY029,0.026,2023-12-31
11588,SUPPLY029,0.019,2023-12-31
11589,SUPPLY029,0.032,2023-12-31
11590,SUPPLY029,0.029,2023-12-31
11591,SUPPLY029,0.03,2023-12-31
11592,SUPPLY029,0.029,2023-12-31
11593,SUPPLY029,0.02,2023-12-31
11594,SUPPLY029,0.02,2023-12-31
11595,SUPPLY029,0.032,2023-12-31
11596,SUPPLY029,0.03,2023-12-31
11597,SUPPLY029,0.029,2023-12-31
11598,SUPPLY029,0.029,2023-12-31
11599,SUPPLY029,0.016,2023-12-31
11600,SUPPLY030,0.036,2023-12-27
11601,SUPPLY030,0.036,2023-12-27
11602,SUPPLY030,0.036,2023-12-27
11603,SUPPLY030,0.037,2023-12-27
11604,SUPPLY030,0.036,2023-12-27
11605,SUPPLY030,0.036,2023-12-27
11606,SUPPLY030,0.036,2023-12-27
11607,SUPPLY030,0.036,2023-12-27
11608,SUPPLY030,0.037,2023-12-27
11609,SUPPLY030,0.036,2023-12-27
11610,SUPPLY030,0.036,2023-12-27
11611,SUPPLY030,0.037,2023-12-27
11612,SUPPLY030,0.033,2023-12-27
11613,SUPPLY030,0.032,2023-12-27
11614,SUPPLY030,0.033,2023-12-27
11615,SUPPLY030,0.033,2023-12-27
11616,SUPPLY030,0.032,2023-12-28
11617,SUPPLY030,0.032,2023-12-28
11618,SUPPLY030,0.032,2023-12-28
11619,SUPPLY030,0.032,2023-12-28
11620,SUPPLY030,0.032,2023-12-28
11621,SUPPLY030,0.032,2023-12-28
