Supply_ID,Period_Start_Date,Period_End_Date,Period_Index,Mean_Consumption_Period,Max_Consumption_Period,Min_Consumption_Period,Std_Consumption_Period,Median_Consumption_Period,IQR_Consumption_Period,Num_Zero_Readings_Period,Daily_Avg_Change_Period,Daily_Std_Change_Period,Max_Daily_Consumption,Min_Daily_Consumption,Trend_Period,Period_Total_Consumption_Ratio_to_Supply_Total,Is_Non_Regular,anomaly_prediction_ocsvm,anomaly_score_ocsvm
SUPPLY023,2018-12-27,2019-01-06,37,0.1261552083333333,0.613,0.0,0.0619939775907024,0.111,0.06025,12,-0.3184444444444446,1.79563297412856,13.792,9.914,-2.3017379304882164e-05,0.0361063195864797,0,1,1.8002401810566724
SUPPLY023,2019-01-06,2019-01-16,38,0.088959375,0.559,0.0,0.082777421924232,0.069,0.07025,91,-0.3843333333333333,1.59444598528768,12.147,6.367,-1.826651965768192e-05,0.0254606660033932,0,1,1.5851520220656639
SUPPLY023,2019-01-16,2019-01-26,39,0.1012020833333333,0.633,0.0,0.087263643508908,0.075,0.08225,40,0.0774444444444443,2.1861699448528187,11.793,6.445,4.171210852008299e-05,0.0289645969589778,0,1,1.6840886846620364
SUPPLY023,2019-01-26,2019-02-05,40,0.1036364583333333,0.586,0.0,0.0879568699641348,0.076,0.07325,5,-0.2254444444444444,3.0737669524181204,12.079,6.61,1.8402668893954973e-05,0.0296613285716045,0,1,1.7584472910253268
SUPPLY024,2019-01-01,2019-01-11,1,0.0481708333333333,0.538,0.007,0.0685074909198306,0.032,0.03125,0,-0.372,2.0981234472737773,6.441,3.028,-1.731474318006028e-06,0.0245343440495567,0,1,1.2807994596115755
SUPPLY024,2019-01-11,2019-01-21,2,0.0559625,0.695,0.006,0.0858136342473153,0.031,0.039,0,0.532,3.374370719111936,9.427,2.795,3.7027682321703895e-05,0.0285027917074299,0,1,1.4258763452787768
SUPPLY024,2019-01-21,2019-01-31,3,0.0527895833333333,0.539,0.006,0.0707482391504685,0.036,0.041,0,0.0598888888888888,2.2517645549903995,7.562,3.813,4.198775714817373e-06,0.0268867634232211,0,1,1.3969566270282137
SUPPLY024,2019-01-31,2019-02-10,4,0.0481010416666666,0.613,0.006,0.0700726511036865,0.03,0.039,0,0.5138888888888888,2.0830163492183904,7.838,2.388,3.636435830551032e-05,0.0244987977937977,0,1,1.2513376956354314
SUPPLY024,2019-02-10,2019-02-20,5,0.0435770833333333,0.639,0.006,0.0707309689200749,0.018,0.03425,0,0.2448888888888889,2.1707169578531214,6.045,1.83,7.536914102554341e-06,0.0221946576630299,0,1,1.2163180593653813
SUPPLY024,2019-02-20,2019-03-02,6,0.0533354166666666,0.729,0.007,0.0793553667980897,0.036,0.04225,0,0.000111111111111,2.069655130960497,6.882,3.073,2.5937378946808692e-05,0.0271647669757245,0,1,1.3787342077143627
SUPPLY024,2019-03-02,2019-03-12,7,0.0427625,0.588,0.006,0.0658143013544448,0.021,0.035,0,-0.2691111111111111,2.007043250931856,6.846,2.877,-1.2785522770749568e-05,0.0217797744987977,0,1,1.2333685765890792
SUPPLY024,2019-03-12,2019-03-22,8,0.0475677083333333,0.568,0.006,0.0705476831547053,0.031,0.039,0,-0.3501111111111111,0.991773089527595,6.866,3.224,-2.0528159481509844e-05,0.0242271607348631,0,1,1.2140294613284404
SUPPLY024,2019-03-22,2019-04-01,9,0.0494583333333333,0.477,0.0,0.0678062344937268,0.027,0.045,4,-0.3141111111111111,1.2247080717914418,6.266,3.439,-7.307855694287883e-06,0.0251900928871411,0,1,1.1954711404392278
SUPPLY024,2019-04-01,2019-04-11,10,0.0472333333333333,0.659,0.007,0.0722994852801605,0.021,0.0399999999999999,0,-0.155888888888889,2.389564418698754,7.5,3.046,-5.773443764587403e-06,0.0240568570318982,0,1,1.3371303747276073
SUPPLY024,2019-04-11,2019-04-21,11,0.0457614583333333,0.548,0.006,0.0723513929405384,0.017,0.0399999999999999,0,-0.1804444444444444,1.8021450490395543,5.502,2.469,1.2380994879552022e-06,0.0233072024141743,0,1,1.2126524875043394
SUPPLY024,2019-04-21,2019-05-01,12,0.0382260416666666,0.609,0.006,0.0690978205891874,0.015,0.031,0,0.5442222222222222,2.0209799465715745,6.522,0.936,4.476249296060437e-05,0.0194692678744612,0,1,1.0608571917170337
SUPPLY024,2019-05-01,2019-05-11,13,0.0346041666666666,0.528,0.007,0.0505071628256621,0.017,0.032,0,-0.0468888888888889,1.2898433475081812,5.015,2.646,1.1743095424365693e-05,0.0176245763629071,0,1,1.0621679026131048
SUPPLY024,2019-05-11,2019-05-21,14,0.03835,0.572,0.008,0.0583567683200425,0.018,0.034,0,0.2471111111111111,2.1242038770115994,6.48,2.172,2.372447235728337e-05,0.0195324022690183,0,1,1.1719726232875551
SUPPLY024,2019-05-21,2019-05-31,15,0.0418322916666666,0.624,0.008,0.0634669702094613,0.018,0.03825,0,0.3476666666666666,1.7733987848197037,7.15,2.584,4.675264811485255e-05,0.0213060012690543,0,1,1.1644327317156993
SUPPLY024,2019-05-31,2019-06-10,16,0.047834375,0.787,0.005,0.0722302299345454,0.024,0.038,0,-0.5409999999999999,2.252813019316073,8.673,1.653,-2.273534232350516e-05,0.0243629792643304,0,1,1.2636448670950386
SUPPLY024,2019-06-10,2019-06-20,17,0.0183499999999999,0.316,0.007,0.0247630354545196,0.015,0.012,0,0.1434444444444444,0.7421085013512364,2.894,1.296,1.7164325265109678e-06,0.0093460125589696,0,1,0.7088109230490147
SUPPLY024,2019-06-20,2019-06-30,18,0.044103125,0.417,0.007,0.0470807748935005,0.025,0.03925,0,0.2006666666666667,2.4427598121796583,7.359,1.478,1.1317551071561505e-05,0.0224625809340494,0,1,1.216174526642618
SUPPLY024,2019-06-30,2019-07-10,19,0.070415625,0.59,0.007,0.0761335824938116,0.05,0.074,0,0.6073333333333334,2.210309424039992,10.087,3.243,6.549524928954999e-05,0.0358640498963322,0,1,1.444195956381975
SUPPLY024,2019-07-10,2019-07-20,20,0.0464989583333333,0.491,0.003,0.0553380548243219,0.032,0.04,0,-0.2736666666666666,1.992952207154,7.362999999999999,2.45,-9.669803515411834e-06,0.0236828255347324,0,1,1.24321091789405
SUPPLY024,2019-07-20,2019-07-30,21,0.0558635416666666,0.538,0.007,0.0624603242071383,0.035,0.0559999999999999,0,0.2831111111111111,2.451937725781613,9.311,3.197,2.407947355628641e-05,0.0284523903000104,0,1,1.4273707827265625
SUPPLY024,2019-07-30,2019-08-09,22,0.0791468749999999,0.68,0.006,0.0776930827689361,0.069,0.068,0,-0.0199999999999999,3.0789026860230573,12.013,5.031,7.336874551730221e-06,0.0403110456541253,0,1,1.7892387746126843
SUPPLY024,2019-08-09,2019-08-19,23,0.0643895833333333,0.848,0.007,0.0822122706859397,0.031,0.054,0,-0.4604444444444446,5.152613853936445,12.233,1.743,-2.894637472479898e-05,0.0327948694550493,0,1,1.6006008698119132
SUPPLY024,2019-08-19,2019-08-29,24,0.0568770833333333,0.509,0.007,0.0659164122617204,0.03,0.044,0,0.1529999999999999,2.654618004534739,9.09,3.514,-1.248265243343376e-06,0.0289686068202123,0,1,1.446859746422966
SUPPLY024,2019-08-29,2019-09-08,25,0.0535927083333333,0.66,0.007,0.0659288628934054,0.029,0.04825,0,-0.1723333333333333,1.6805214964409112,6.811,2.838,-2.119048658906968e-05,0.0272958106350152,0,1,1.3219549558931796
SUPPLY024,2019-09-08,2019-09-18,26,0.0402520833333333,0.612,0.008,0.0564698097368283,0.022,0.03,0,0.0023333333333333,1.9618902874523845,5.998,2.522,1.26727296796112e-05,0.0205011703737343,0,1,1.196769474068546
SUPPLY024,2019-09-18,2019-09-28,27,0.0448166666666666,0.723,0.007,0.0720008090944382,0.023,0.03125,0,-0.0597777777777777,1.4756383176254415,5.804,2.518,2.331546854977053e-05,0.0228260016086007,0,1,1.204607151769796
SUPPLY024,2019-09-28,2019-10-08,28,0.038346875,0.594,0.006,0.0628227847542632,0.018,0.03,0,0.0969999999999999,0.9471232760311616,4.74,2.773,5.120563553128848e-06,0.0195308106456261,0,1,1.0797139951944352
SUPPLY024,2019-10-08,2019-10-18,29,0.0424145833333333,0.643,0.006,0.0632244210733133,0.021,0.03425,0,-0.2404444444444444,1.6668702042384036,5.321,2.563,3.11286416326412e-06,0.0216025737611334,0,1,1.1759673120725331
SUPPLY024,2019-10-18,2019-10-28,30,0.0395833333333333,0.413,0.006,0.0544687618746735,0.018,0.03225,0,0.2226666666666667,1.775203931946975,6.32,2.47,3.390292307174813e-05,0.0201605629678046,0,1,1.105291380910515
SUPPLY024,2019-10-28,2019-11-07,31,0.0460666666666666,0.557,0.007,0.0662196532367857,0.024,0.041,0,0.001,2.278743184301381,7.359,2.291,-1.3058865623769168e-05,0.0234626509654787,0,1,1.2976734725453731
SUPPLY024,2019-11-07,2019-11-17,32,0.0502791666666666,0.477,0.0,0.0672983426791097,0.034,0.042,23,-0.4735555555555555,2.9325241308091186,8.978,2.425,-2.5879571809431203e-05,0.0256081592981577,0,1,1.3211841201813357
SUPPLY024,2019-11-17,2019-11-27,33,0.0442166666666666,0.475,0.006,0.0572982513453049,0.032,0.034,0,-0.092222222222222,2.0451651997930256,7.459,3.296,4.145010465506134e-06,0.0225204099172992,0,1,1.274038909258227
SUPPLY024,2019-11-27,2019-12-07,34,0.047625,0.543,0.0,0.0624973242388642,0.035,0.036,5,0.0838888888888889,1.829331875606805,6.6530000000000005,3.197,1.897308373815508e-05,0.0242563404970533,0,1,1.2493605951039726
SUPPLY024,2019-12-07,2019-12-17,35,0.0552833333333333,0.545,0.007,0.0694833978665078,0.039,0.043,0,0.3305555555555555,1.1499160959729966,6.884,3.282,2.2690183040563244e-05,0.0281568788901928,0,1,1.293175042085938
SUPPLY024,2019-12-17,2019-12-27,36,0.0541114583333333,0.531,0.006,0.066816941914123,0.038,0.048,0,-0.0571111111111111,1.7340987172335691,8.79,3.83,3.491656213819677e-05,0.0275600201181196,0,1,1.3700274739126321
SUPPLY024,2019-12-27,2020-01-06,37,0.0673614583333333,0.786,0.006,0.092267155145381,0.0385,0.049,0,-0.1813333333333333,2.887995412046217,10.535,3.658,7.102309410057968e-06,0.0343085033010269,0,1,1.607227577108155
SUPPLY024,2020-01-06,2020-01-16,38,0.0556614583333333,0.486,0.006,0.0694765245231118,0.037,0.0419999999999999,0,0.2162222222222222,1.5897457169133822,6.531,3.938,1.6533227846384374e-05,0.0283494653206484,0,1,1.3312689617859341
SUPPLY024,2020-01-16,2020-01-26,39,0.05223125,0.525,0.006,0.0708464881464868,0.035,0.04,0,0.0904444444444444,1.6283257591089624,6.5680000000000005,3.807,1.036428262183448e-05,0.0266023933771489,0,1,1.324698448734523
SUPPLY024,2020-01-26,2020-02-05,40,0.06035,0.509,0.006,0.0799728733988365,0.036,0.046,0,-0.1407777777777778,1.514062810600817,8.246,4.744,-7.408156909892548e-06,0.0307374309500718,0,1,1.426301812825507
SUPPLY025,2019-01-01,2019-01-11,1,0.0768375,0.666,0.008,0.1006758426175665,0.052,0.05,0,0.1682222222222222,2.6535870900432954,10.539,5.044,-5.665967519495464e-07,0.0269791632377629,0,1,1.634558801280356
SUPPLY025,2019-01-11,2019-01-21,2,0.0659010416666666,0.78,0.008,0.0919472102192873,0.047,0.042,0,-0.1695555555555556,1.066512085153177,8.682,4.655,1.4912939358653817e-08,0.0231391568005676,0,1,1.4162418553490106
SUPPLY025,2019-01-21,2019-01-31,3,0.0717,0.608,0.008,0.0974608693969427,0.047,0.043,0,-0.5900000000000001,2.411736770462316,10.41,5.054,-1.5444461202757395e-05,0.0251752855591033,0,1,1.5080372161101323
SUPPLY025,2019-01-31,2019-02-10,4,0.07323125,0.565,0.008,0.0951129105779163,0.05,0.04425,0,-0.0951111111111112,2.9399817365267955,10.419,5.002,7.575556180073936e-06,0.0257129376652731,0,1,1.6097783054937622
SUPPLY025,2019-02-10,2019-02-20,5,0.0676947916666666,0.96,0.008,0.0961211087286804,0.045,0.038,0,0.0387777777777778,2.953026658268503,8.833,4.053,2.214861751152068e-05,0.0237689778392237,0,1,1.521633099890586
SUPPLY025,2019-02-20,2019-03-02,6,0.0648510416666666,0.577,0.008,0.0822174289903259,0.045,0.042,0,-0.093,1.8159381184390624,8.207,4.483,3.154741107574974e-06,0.0227704810706226,0,1,1.4350624634221276
SUPPLY025,2019-03-02,2019-03-12,7,0.0652489583333333,0.562,0.008,0.088097535168539,0.046,0.046,0,-0.3257777777777778,2.6331576945645407,8.96,3.76,2.9417959980424597e-06,0.0229101974682803,0,1,1.4818983335389575
SUPPLY025,2019-03-12,2019-03-22,8,0.0657260416666666,0.572,0.008,0.0866831569968641,0.046,0.042,0,-0.0669999999999999,1.2112648347904762,8.03,5.497,-3.842404614154334e-06,0.0230777108455768,0,1,1.4142927889474244
SUPPLY025,2019-03-22,2019-04-01,9,0.0640802083333333,0.817,0.0,0.0890484093717309,0.042,0.045,5,0.1728888888888888,2.198400295922267,7.919,3.751,2.504266362051172e-05,0.0224998262688772,0,1,1.391961486144421
SUPPLY025,2019-04-01,2019-04-11,10,0.0601864583333333,0.561,0.008,0.0880977726349016,0.035,0.0409999999999999,0,-0.1205555555555555,1.8062321356286897,8.488,3.135,-1.7935057709481027e-05,0.0211326537703311,0,1,1.367912157370398
SUPPLY025,2019-04-11,2019-04-21,11,0.0623927083333333,0.81,0.008,0.0958092743314716,0.037,0.038,0,0.6404444444444445,2.0124290118604877,9.525,3.761,5.236726466717086e-05,0.0219073117028941,0,1,1.317379958462105
SUPPLY025,2019-04-21,2019-05-01,12,0.0606260416666666,0.585,0.008,0.08391538732798,0.038,0.0399999999999999,0,0.5327777777777779,2.7713965693210425,9.998,3.036,3.316102637915193e-05,0.0212870001572723,0,1,1.3902163293124907
SUPPLY025,2019-05-01,2019-05-11,13,0.0631125,0.721,0.008,0.0895691334462887,0.039,0.041,0,0.2115555555555556,2.2111792730979047,8.232,3.155,9.725216715729905e-06,0.0221600447677672,0,1,1.4240552826405377
SUPPLY025,2019-05-11,2019-05-21,14,0.06444375,0.811,0.009,0.0826247277361467,0.0465,0.041,0,-0.2583333333333332,1.849981891803268,8.139,4.035,8.936126232775864e-06,0.022627472925376,0,1,1.4321514075164252
SUPPLY025,2019-05-21,2019-05-31,15,0.0592302083333333,0.546,0.009,0.0688932326249877,0.0435,0.043,0,0.133111111111111,1.7325151835153167,6.979,3.391,2.7210187131279407e-05,0.020796895516274,0,1,1.3258854055190419
SUPPLY025,2019-05-31,2019-06-10,16,0.0623447916666666,0.817,0.001,0.0816098891574947,0.044,0.044,0,-0.2301111111111111,1.627034452957623,8.269,2.467,-5.462042059507521e-07,0.0218904872152181,0,1,1.336514823999515
SUPPLY025,2019-06-10,2019-06-20,17,0.0864625,0.567,0.009,0.0705306317911236,0.074,0.05825,0,0.2877777777777778,2.367659433796264,10.721,5.636,2.684592214184253e-05,0.030358690762259,0,1,1.659177048797602
SUPPLY025,2019-06-20,2019-06-30,18,0.1065624999999999,0.718,0.01,0.0867996401413952,0.086,0.066,0,-0.4114444444444444,1.186843303801213,13.889,8.315,-3.445224007404523e-05,0.0374161975926352,0,1,1.767249329698302
SUPPLY025,2019-06-30,2019-07-10,19,0.1041354166666666,0.808,0.009,0.0928605556209571,0.08,0.08725,0,1.3052222222222225,2.2945240670876483,17.101,5.354,0.0001038893135734,0.0365640007168694,0,1,1.3709784632760602
SUPPLY025,2019-07-10,2019-07-20,20,0.0787760416666666,0.598,0.009,0.0832628340238008,0.058,0.046,0,-0.8866666666666668,2.0751646922593885,13.249,4.995,-5.981581333096075e-05,0.0276598234891792,0,1,1.4334002364323233
SUPPLY025,2019-07-20,2019-07-30,21,0.0940375,0.749,0.009,0.0837903850305404,0.075,0.06925,0,0.3868888888888889,2.587158597981792,14.604,3.252,9.12833293004875e-05,0.0330184228140052,0,1,1.5800526524838716
SUPPLY025,2019-07-30,2019-08-09,22,0.1037833333333333,0.589,0.009,0.0778027969756884,0.084,0.05425,0,0.7181111111111111,2.24927551916414,14.433,7.744,2.437126939156837e-05,0.0364403773074236,0,1,1.7423228125287693
SUPPLY025,2019-08-09,2019-08-19,23,0.1067604166666666,0.662,0.01,0.0831300656579898,0.0845,0.09225,0,-0.7185555555555556,2.288032840187784,12.601,4.109,-5.096728620582281e-05,0.037485690041732,0,1,1.696409989397928
SUPPLY025,2019-08-19,2019-08-29,24,0.0909260416666666,0.544,0.01,0.0697018508913741,0.079,0.06425,0,0.0028888888888888,2.2890678476425967,11.873,6.829,-1.6933605342453842e-05,0.0319259283642574,0,1,1.7474901850096742
SUPPLY025,2019-08-29,2019-09-08,25,0.0833125,0.546,0.01,0.0717788592849612,0.066,0.06325,0,-0.3172222222222223,2.4661499233510606,11.285,5.294,-4.249325086073228e-05,0.0292526635724239,0,1,1.63092693695112
SUPPLY025,2019-09-08,2019-09-18,26,0.0681166666666666,0.54,0.011,0.0732609925366777,0.053,0.0382499999999999,0,0.2795555555555555,1.960414376548432,8.882,5.248,2.964625883925657e-05,0.0239171064807195,0,1,1.46446900682529
SUPPLY025,2019-09-18,2019-09-28,27,0.060784375,0.659,0.007,0.0699851940667151,0.043,0.036,0,0.1615555555555555,1.3561694318107078,7.127,3.67,2.2888486478392453e-05,0.0213425941165498,0,1,1.309263073663594
SUPPLY025,2019-09-28,2019-10-08,28,0.06191875,0.528,0.009,0.0719117004501124,0.044,0.039,0,-0.1535555555555555,1.758039327710782,7.34,4.482,7.972583520598395e-06,0.0217408955747939,0,1,1.378514163502075
SUPPLY025,2019-10-08,2019-10-18,29,0.0640947916666666,0.85,0.008,0.0833161896620972,0.039,0.042,0,0.3736666666666666,2.419412635331146,8.908,4.245,5.109284922184159e-05,0.0225049467651264,0,1,1.3974668231216931
SUPPLY025,2019-10-18,2019-10-28,30,0.0740260416666666,0.655,0.009,0.0799516691140162,0.054,0.038,0,0.2287777777777778,2.0474212303393857,10.753,5.47,3.743294941726277e-05,0.0259920047108565,0,1,1.534615159869766
SUPPLY025,2019-10-28,2019-11-07,31,0.0589052083333333,0.524,0.008,0.0724211150714645,0.039,0.038,0,-0.0982222222222222,1.5993189783293529,6.864,4.533,-1.3368748229986292e-07,0.0206827815998624,0,1,1.3326349857421214
SUPPLY025,2019-11-07,2019-11-17,32,0.0633447916666666,0.644,0.0,0.0847133723050707,0.039,0.04,24,0.3182222222222223,1.061052870711184,7.977,4.591,1.98290620432531e-05,0.0222416069580229,0,1,1.295984116826716
SUPPLY025,2019-11-17,2019-11-27,33,0.060940625,0.707,0.008,0.0790666329490967,0.039,0.041,0,0.2169999999999999,1.8573354570459264,7.696,3.952,1.7013059638736544e-05,0.021397456576363,0,1,1.3802314138055216
SUPPLY025,2019-11-27,2019-12-07,34,0.06218125,0.897,0.0,0.0922272008811797,0.036,0.0419999999999999,5,-0.1156666666666667,1.930405851110072,8.585,4.582,8.723045489415626e-06,0.0218330645072802,0,1,1.3898775384999915
SUPPLY025,2019-12-07,2019-12-17,35,0.0608166666666666,0.557,0.008,0.0766750094446704,0.04,0.047,0,-0.0682222222222223,2.0561383573204512,7.497,4.324,-1.6324887505304642e-07,0.0213539323582445,0,1,1.4051461328478894
SUPPLY025,2019-12-17,2019-12-27,36,0.0591333333333333,0.724,0.008,0.0717637542693629,0.039,0.0499999999999999,0,-0.1353333333333333,1.7524444356384028,7.998,3.837,-2.174878933245376e-05,0.0207628807911898,0,1,1.3744850172977934
SUPPLY025,2019-12-27,2020-01-06,37,0.06038125,0.798,0.008,0.0772401726946129,0.041,0.0479999999999999,0,-0.375,3.044879513215589,8.644,3.101,-5.778136695027046e-07,0.0212010489702316,0,1,1.4512818065129878
SUPPLY025,2020-01-06,2020-01-16,38,0.063,0.705,0.008,0.0888733560174357,0.039,0.04,0,0.2981111111111111,1.8203606403982455,8.256,4.311,1.3060194835280842e-05,0.0221205437967016,0,1,1.4074106929246746
SUPPLY025,2020-01-16,2020-01-26,39,0.0655239583333333,0.868,0.008,0.0863557731163936,0.043,0.041,0,0.5051111111111112,2.402563289720192,9.837,4.456,4.292369159471742e-05,0.0230067553975516,0,1,1.4282410180512528
SUPPLY025,2020-01-26,2020-02-05,40,0.0625,0.615,0.007,0.0838902779101458,0.043,0.039,0,-0.2883333333333333,1.3758173934065523,7.99,3.945,1.0516504466693308e-06,0.0219449839252992,0,1,1.3575379326306134
SUPPLY026,2019-01-01,2019-01-11,1,0.0166249999999999,0.072,0.003,0.0109368745166005,0.022,0.019,0,0.0037777777777777,0.1913953877303328,1.932,1.53,-7.354473040877929e-07,0.0273190370552953,0,1,0.6855370677376946
SUPPLY026,2019-01-11,2019-01-21,2,0.0152010416666666,0.052,0.003,0.0099415496658432,0.018,0.018,0,-0.0285555555555555,0.104602953006967,1.634,1.234,-3.1561652627661256e-06,0.0249791170268123,0,1,0.6230520929557031
SUPPLY026,2019-01-21,2019-01-31,3,0.0137572916666666,0.043,0.003,0.0089764173106807,0.018,0.015,0,0.0008888888888888,0.0161666666666666,1.343,1.292,3.836402817276193e-08,0.0226066743351682,0,1,0.578675685819352
SUPPLY026,2019-01-31,2019-02-10,4,0.0133260416666666,0.04,0.003,0.0088701059121605,0.018,0.015,0,-0.0027777777777777,0.0443502474000365,1.359,1.232,-5.795701275717506e-07,0.0218980226220798,0,1,0.572462419901715
SUPPLY026,2019-02-10,2019-02-20,5,0.0130687499999999,0.041,0.003,0.0090737599945092,0.017,0.015,0,0.0073333333333333,0.0328481354113136,1.309,1.219,4.331195020827815e-07,0.0214752280009859,0,1,0.5645777002135404
SUPPLY026,2019-02-20,2019-03-02,6,0.0126749999999999,0.046,0.003,0.0089410419689842,0.017,0.015,0,-0.0136666666666666,0.0459999999999999,1.308,1.158,-1.1902682186070191e-06,0.0208281981759921,0,1,0.5600801758543597
SUPPLY026,2019-03-02,2019-03-12,7,0.0120947916666666,0.035,0.003,0.0083753432972973,0.017,0.015,0,0.0034444444444444,0.0290650611177368,1.19,1.142,1.4996354162710024e-07,0.0198747706296387,0,1,0.5408800020779836
SUPPLY026,2019-03-12,2019-03-22,8,0.0118729166666666,0.034,0.003,0.0084199286809334,0.009,0.015,0,0.0009999999999999,0.0183098334236005,1.162,1.117,2.7274606417759017e-07,0.019510174458412,0,1,0.5152882134982946
SUPPLY026,2019-03-22,2019-04-01,9,0.0114833333333333,0.032,0.0,0.0084397968172404,0.004,0.015,4,-0.0151111111111111,0.0396088514237804,1.155,1.001,-1.144763069404386e-06,0.0188699915098732,0,1,0.47889898067476366
SUPPLY026,2019-04-01,2019-04-11,10,0.0112572916666666,0.033,0.003,0.0082856616328945,0.004,0.015,0,-0.0041111111111111,0.0271083218055103,1.11,1.048,-8.093338317424399e-07,0.0184985484621915,0,1,0.4903240742909496
SUPPLY026,2019-04-11,2019-04-21,11,0.0109583333333333,0.041,0.002,0.0083617589573378,0.004,0.015,0,0.001,0.0259951918631119,1.088,0.999,-8.116192617396493e-07,0.018007285076548,0,1,0.481742090882058
SUPPLY026,2019-04-21,2019-05-01,12,0.01058125,0.035,0.003,0.0080801293687182,0.004,0.015,0,-0.0076666666666666,0.0239165214862028,1.07,0.981,-1.2331963250828132e-06,0.017387642757374,0,1,0.47717232993379355
SUPPLY026,2019-05-01,2019-05-11,13,0.0105635416666666,0.034,0.003,0.0082858299559393,0.004,0.015,0,0.0078888888888888,0.0302590665935205,1.07,0.972,6.251702204537893e-07,0.0173585435324405,0,1,0.47728390825881917
SUPPLY026,2019-05-11,2019-05-21,14,0.0107864583333333,0.038,0.003,0.0086500269101146,0.004,0.016,0,-0.0027777777777777,0.0307033295335284,1.078,0.998,-1.1890407324660773e-06,0.0177248514227809,0,1,0.48575281914035173
SUPPLY026,2019-05-21,2019-05-31,15,0.01065,0.035,0.003,0.0086433444652726,0.004,0.016,0,-0.0008888888888888,0.0309210464103514,1.059,0.993,-7.206360900999191e-07,0.0175006162188809,0,1,0.48187463242046746
SUPPLY026,2019-05-31,2019-06-10,16,0.0104072916666666,0.037,0.003,0.0086919082477204,0.004,0.016,0,-0.0038888888888888,0.0119942115668813,1.031,0.982,-9.045080886589578e-07,0.0171017856653794,0,1,0.47630942585591285
SUPPLY026,2019-06-10,2019-06-20,17,0.0100208333333333,0.033,0.003,0.008329350803668,0.004,0.015,0,-0.0081111111111111,0.0182718666564505,1.0,0.913,-1.6478018096807894e-06,0.0164667378741818,0,1,0.4643958861178419
SUPPLY026,2019-06-20,2019-06-30,18,0.010509375,0.044,0.003,0.0096130513702751,0.004,0.015,0,0.0447777777777777,0.0906859660832063,1.316,0.894,3.887787692912002e-06,0.017269534138526,0,1,0.4920913331709862
SUPPLY026,2019-06-30,2019-07-10,19,0.0132739583333333,0.051,0.003,0.0128440939616565,0.004,0.024,0,-0.0018888888888889,0.0261984944435956,1.32,1.259,-1.1846055062993835e-06,0.0218124366663927,0,1,0.5622156226828245
SUPPLY026,2019-07-10,2019-07-20,20,0.0135177083333333,0.052,0.003,0.012806154792997,0.004,0.024,0,0.0058888888888889,0.0394665822071168,1.337,1.244,-4.142867451028233e-07,0.022212978939008,0,1,0.5673119950203542
SUPPLY026,2019-07-20,2019-07-30,21,0.0138416666666666,0.054,0.003,0.0129827804996832,0.004,0.024,0,-0.0009999999999999,0.0512835256198323,1.383,1.282,-8.660219900412239e-07,0.0227453235833812,0,1,0.5763379797929353
SUPPLY026,2019-07-30,2019-08-09,22,0.0141572916666666,0.049,0.003,0.012997202272077,0.004,0.024,0,-0.001,0.0346265793863615,1.391,1.314,-1.056065327761868e-06,0.0232639744748445,0,1,0.5784729499966339
SUPPLY026,2019-08-09,2019-08-19,23,0.0144770833333333,0.049,0.003,0.0130149306989459,0.004,0.024,0,0.0066666666666666,0.0321325380261191,1.434,1.345,-3.031144782058059e-07,0.0237894722427628,0,1,0.584563811691929
SUPPLY026,2019-08-19,2019-08-29,24,0.015246875,0.049,0.003,0.0133847566569745,0.004,0.024,0,0.0134444444444444,0.0525977925181064,1.515,1.394,6.348544757535539e-07,0.0250544326678169,0,1,0.6012337045250362
SUPPLY026,2019-08-29,2019-09-08,25,0.0158770833333333,0.051,0.003,0.0137236806911845,0.004,0.024,0,0.0088888888888888,0.0496423318460274,1.586,1.479,1.4458566035769728e-07,0.0260900227316298,0,1,0.6150580609462146
SUPPLY026,2019-09-08,2019-09-18,26,0.016628125,0.063,0.003,0.0141937377188935,0.004,0.025,0,-0.0027777777777777,0.0735132263231893,1.669,1.533,-3.4362152085667653e-07,0.0273241722126365,0,1,0.6378715859872202
SUPPLY026,2019-09-18,2019-09-28,27,0.0173791666666666,0.057,0.003,0.014240815174107,0.0045,0.025,0,-0.0042222222222222,0.0342117588621871,1.706,1.626,-6.026346599768496e-07,0.0285583216936433,0,1,0.6465240629488704
SUPPLY026,2019-09-28,2019-10-08,28,0.0175145833333333,0.051,0.003,0.0138962262914881,0.02,0.025,0,0.0123333333333333,0.0608029604542411,1.745,1.601,4.83290454959274e-07,0.0287808451784296,0,1,0.6863125873883575
SUPPLY026,2019-10-08,2019-10-18,29,0.0177145833333333,0.051,0.003,0.013620117758343,0.027,0.025,0,0.0016666666666666,0.0251445819213603,1.728,1.674,5.4985953760817065e-08,0.0291094952482677,0,1,0.7025987252308852
SUPPLY026,2019-10-18,2019-10-28,30,0.0182135416666666,0.055,0.003,0.0135995623418482,0.028,0.025,0,0.0018888888888888,0.0436332569390723,1.794,1.675,2.451784886919318e-07,0.0299294087037493,0,1,0.7161157159914495
SUPPLY026,2019-10-28,2019-11-07,31,0.0186864583333333,0.051,0.003,0.0133482520622025,0.027,0.025,0,0.0003333333333333,0.0355316760088797,1.847,1.767,2.2642033031720282e-07,0.0307065291813874,0,1,0.7203581037231963
