,Supply_ID,Period_Start_Date,Period_End_Date,Period_Index,Mean_Consumption_Period,Max_Consumption_Period,Min_Consumption_Period,Std_Consumption_Period,Median_Consumption_Period,IQR_Consumption_Period,Num_Zero_Readings_Period,Daily_Avg_Change_Period,Daily_Std_Change_Period,Max_Daily_Consumption,Min_Daily_Consumption,Trend_Period,Period_Total_Consumption_Ratio_to_Supply_Total
1157,SUPPLY031,2019-01-06,2019-01-16,38,0.08950416666666666,0.238,0.0,0.05771240393195495,0.088,0.016,122,0.21633333333333335,3.1908585835163557,11.716,5.9399999999999995,5.742030970085643e-06,0.03406332060653928
1158,SUPPLY031,2019-01-16,2019-01-26,39,0.07593333333333332,0.241,0.0,0.05757678586392763,0.085,0.065,170,-0.04877777777777778,1.2150614982149852,8.306,5.309,1.4347373423799258e-05,0.028898559412204823
1159,SUPPLY031,2019-01-26,2019-02-05,40,0.0737,0.233,0.0,0.05726938702572594,0.078,0.07625,185,0.418111111111111,2.3986711656896844,9.850999999999999,5.311,1.2603122399221298e-05,0.028048601782434096
1160,SUPPLY032,2019-01-01,2019-01-11,1,0.02807604166666667,0.072,0.0,0.015811370130375202,0.027,0.024,1,-0.03533333333333334,0.12011973193443277,3.001,2.535,-3.1107414938601583e-06,0.015824267438515328
1161,SUPPLY032,2019-01-11,2019-01-21,2,0.027952083333333336,0.079,0.0,0.015605799429791857,0.027,0.020999999999999998,1,0.007222222222222217,0.09184195361840063,2.81,2.567,-2.886016586389562e-07,0.015754401827073806
1162,SUPPLY032,2019-01-21,2019-01-31,3,0.028757291666666674,0.077,0.001,0.015892117029823537,0.028,0.02225,0,0.026444444444444444,0.08493543299340846,2.951,2.651,1.6993901360569867e-06,0.016208234748454446
1163,SUPPLY032,2019-01-31,2019-02-10,4,0.031011458333333335,0.083,0.001,0.015619393641401753,0.03,0.022000000000000002,0,0.027222222222222234,0.140896928442193,3.14,2.808,1.5904897357744352e-06,0.01747873208592883
1164,SUPPLY032,2019-02-10,2019-02-20,5,0.028892708333333336,0.073,0.0,0.015466602620476893,0.028,0.02125,3,-0.011333333333333319,0.0481170447970363,2.8890000000000002,2.716,-1.0886174464165028e-06,0.01628455852565947
1165,SUPPLY032,2019-02-20,2019-03-02,6,0.029400000000000003,0.073,0.0,0.016370781979089505,0.028,0.023000000000000003,1,0.010777777777777775,0.09539493930206391,2.996,2.746,1.5621490474707347e-06,0.016570479137189058
1166,SUPPLY032,2019-03-02,2019-03-12,7,0.03182291666666667,0.076,0.001,0.016197036760661157,0.0305,0.022999999999999996,0,-0.01111111111111112,0.07636825984079453,3.136,2.954,1.7161748222382234e-07,0.017936087643180474
1167,SUPPLY032,2019-03-12,2019-03-22,8,0.03189270833333334,0.079,0.0,0.015814288129046537,0.031,0.021,1,0.03111111111111109,0.09309597795346003,3.359,2.914,4.723793916877055e-06,0.017975423743739984
1168,SUPPLY032,2019-03-22,2019-04-01,9,0.03190208333333334,0.079,0.0,0.016191077365957478,0.03,0.021,4,-0.0393333333333333,0.05465345368775865,3.268,2.914,-3.1601054254616216e-06,0.017980707697546488
1169,SUPPLY032,2019-04-01,2019-04-11,10,0.033475000000000005,0.078,0.001,0.016196763280718677,0.032,0.022,0,0.017777777777777795,0.11246419183208696,3.462,3.028,2.931508172209376e-06,0.018867237725081757
1170,SUPPLY032,2019-04-11,2019-04-21,11,0.032875,0.075,0.001,0.01551449925631309,0.032,0.022249999999999995,0,0.012333333333333307,0.04694411571219556,3.2439999999999998,3.058,1.4096830617220622e-06,0.018529064681465653
1171,SUPPLY032,2019-04-21,2019-05-01,12,0.04919687500000001,0.375,0.004,0.04289905933210855,0.041,0.027000000000000003,0,0.7207777777777777,1.3436471614395071,9.891,3.404,5.798600448785211e-05,0.027728428258584962
1172,SUPPLY032,2019-05-01,2019-05-11,13,0.07338854166666667,0.503,0.013,0.0657255176030598,0.058,0.03025,0,-0.8016666666666666,1.4522761445400112,12.836,4.795,-8.526183161006039e-05,0.04136337750327312
1173,SUPPLY032,2019-05-11,2019-05-21,14,0.054351041666666676,0.525,0.01,0.030506135367424313,0.052,0.027000000000000003,0,-0.18877777777777785,0.5242630012164167,6.581,4.77,-9.158287660902456e-06,0.03063342864020385
1174,SUPPLY032,2019-05-21,2019-05-31,15,0.05768125,0.535,0.013,0.03367755558618662,0.056,0.029000000000000005,0,0.06688888888888893,1.0661221136019605,7.448,4.967,9.960839801258455e-06,0.03251040645346892
1175,SUPPLY032,2019-05-31,2019-06-10,16,0.06055833333333334,0.242,0.012,0.019479106566555174,0.063,0.024999999999999994,0,0.1122222222222222,0.41311311337749196,6.646,5.043,1.7896693681308212e-05,0.034131993166086415
1176,SUPPLY032,2019-06-10,2019-06-20,17,0.06268541666666667,0.473,0.013,0.039219190944023714,0.062,0.027999999999999997,0,-0.11166666666666665,1.6152964898123194,9.051,4.851,-3.348366534685903e-05,0.03533086357418378
1177,SUPPLY032,2019-06-20,2019-06-30,18,0.05310208333333334,0.081,0.012,0.015274205420706007,0.05,0.027000000000000003,0,0.051222222222222155,0.12933655494269383,5.33,4.788,5.476053033911706e-06,0.029929488571982132
1178,SUPPLY032,2019-06-30,2019-07-10,19,0.06351875,0.274,0.013,0.02134858075884908,0.066,0.027999999999999997,0,0.21044444444444446,0.5094850613882389,7.284,5.07,3.250324978651233e-05,0.03580054835698392
1179,SUPPLY032,2019-07-10,2019-07-20,20,0.07068333333333333,0.32,0.01,0.020943086224783115,0.071,0.024,0,-0.30877777777777776,0.31743021980341524,7.782,5.003,-2.6853164988243274e-05,0.039838663277108145
1180,SUPPLY032,2019-07-20,2019-07-30,21,0.07743229166666667,0.507,0.023,0.0276195590229807,0.076,0.02099999999999999,0,-0.02066666666666666,0.8883141336261628,8.954,7.097,1.0054176219809243e-05,0.04364252291181081
1181,SUPPLY032,2019-07-30,2019-08-09,22,0.07705833333333333,0.492,0.016,0.03866487566717382,0.074,0.023250000000000007,0,-0.0385555555555556,1.2671764982739295,8.727,6.348,-5.859055836649185e-06,0.04343175186552925
1182,SUPPLY032,2019-08-09,2019-08-19,23,0.09785,0.482,0.023,0.06522149955475581,0.081,0.027999999999999997,0,0.0433333333333333,2.376198802709908,12.382,7.211,1.18466789786013e-05,0.05515038719639283
1183,SUPPLY032,2019-08-19,2019-08-29,24,0.09500729166666666,0.658,0.02,0.06583808740253723,0.081,0.025999999999999995,0,-0.6937777777777778,1.1162872365320877,13.727,7.299,-6.280085617497426e-05,0.05354817498106583
1184,SUPPLY032,2019-08-29,2019-09-08,25,0.11240833333333335,0.659,0.017,0.09435954982791146,0.08,0.035,0,0.5978888888888889,1.4497132858296884,13.893,7.101,9.011929266416303e-05,0.06335578035191133
1185,SUPPLY032,2019-09-08,2019-09-18,26,0.08460729166666668,0.549,0.015,0.07917870225957377,0.059,0.034,0,-1.1206666666666665,1.8052359264096203,14.525,4.439,-9.8944843418884e-05,0.047686508891720054
1186,SUPPLY032,2019-09-18,2019-09-28,27,0.054515625000000005,0.537,0.01,0.04542460741648304,0.048,0.020999999999999998,0,0.049333333333333326,0.8048111579743414,5.972,4.229,7.016466760489141e-06,0.030726191384806877
1187,SUPPLY032,2019-09-28,2019-10-08,28,0.030048958333333334,0.067,0.01,0.013484579651661189,0.03,0.025,0,-0.1211111111111111,0.21157471756122256,3.723,2.57,-1.0365388037530468e-05,0.016936246161794666
1188,SUPPLY032,2019-10-08,2019-10-18,29,0.026182291666666666,0.05,0.009,0.01265978578735779,0.021,0.023,0,-0.0020000000000000265,0.09699871133164598,2.671,2.436,-8.598303058054623e-07,0.014756908769602
1189,SUPPLY032,2019-10-18,2019-10-28,30,0.02536875,0.054,0.008,0.012606561944746722,0.02,0.023,0,-0.025777777777777802,0.1015292787546749,2.613,2.303,-3.1031256544332155e-06,0.01429837900039336
1190,SUPPLY032,2019-10-28,2019-11-07,31,0.03983020833333333,0.377,0.008,0.04484878223479473,0.033,0.027,0,-0.01211111111111101,2.2933137293251247,8.942,2.231,-1.5827179174456687e-06,0.02244917129991135
1191,SUPPLY032,2019-11-07,2019-11-17,32,0.021646875000000003,0.049,0.004,0.012634564151081768,0.018,0.023000000000000003,0,-0.0020000000000000265,0.13291350570954027,2.191,1.944,-9.73260875934104e-07,0.012200649339212223
1192,SUPPLY032,2019-11-17,2019-11-27,33,0.02068541666666667,0.062,0.001,0.012704510371038051,0.018,0.02,0,-0.019666666666666673,0.10027836257139428,2.148,1.825,-2.3332816116337027e-06,0.011658750521056558
1193,SUPPLY032,2019-11-27,2019-12-07,34,0.02013854166666667,0.082,0.0,0.02213770002075409,0.013,0.037,320,0.005888888888888882,0.0768593592941752,2.028,1.867,-3.0829501225587475e-06,0.011350519882343963
1194,SUPPLY032,2019-12-07,2019-12-17,35,0.020125,0.054,0.0,0.01123616052933941,0.019,0.009,35,-0.0237777777777778,0.27377489739646405,2.21,1.495,-4.549755370828303e-06,0.01134288750462346
1195,SUPPLY032,2019-12-17,2019-12-27,36,0.019640625000000002,0.057,0.0,0.013118653811097874,0.017,0.019000000000000003,4,0.008444444444444452,0.08075597673099975,1.954,1.783,1.0247813853963687e-07,0.011069883224620877
1196,SUPPLY032,2019-12-27,2020-01-06,37,0.016972916666666667,0.054,0.0,0.013627752454025947,0.017,0.02,92,-0.003666666666666682,0.056433589288649666,1.729,1.558,-1.0170231304504481e-06,0.009566304813681918
1197,SUPPLY032,2020-01-06,2020-01-16,38,0.016890625,0.058,0.0,0.013404025496271321,0.017,0.02,81,-0.002333333333333323,0.08941476388158724,1.781,1.533,3.961931924839328e-07,0.009519923441380404
1198,SUPPLY032,2020-01-16,2020-01-26,39,0.017428125000000003,0.054,0.0,0.013224737485838522,0.018,0.019000000000000003,81,0.004666666666666646,0.03318885355055217,1.712,1.633,1.6561568534687578e-07,0.009822870126286498
1199,SUPPLY032,2020-01-26,2020-02-05,40,0.01917916666666667,0.057,0.0,0.013559169499320246,0.019,0.019,30,0.00477777777777777,0.155916466238959,2.012,1.738,-8.617088343194901e-07,0.010809795276145298
1200,SUPPLY033,2019-01-01,2019-01-11,1,0.014488541666666667,0.032,0.004,0.0067326321541411405,0.015,0.013000000000000001,0,-0.033888888888888906,0.08919283105222701,1.697,1.227,-2.839365331342607e-06,0.016168574447630858
1201,SUPPLY033,2019-01-11,2019-01-21,2,0.014659375,0.033,0.004,0.006943509255185796,0.015,0.012000000000000002,0,0.008444444444444428,0.10335510523325772,1.579,1.34,6.674879747048356e-07,0.01635921692440212
1202,SUPPLY033,2019-01-21,2019-01-31,3,0.014770833333333334,0.031,0.004,0.007333382705935492,0.014,0.013000000000000001,0,0.013222222222222222,0.06332412213717967,1.575,1.329,3.095706484056596e-07,0.016483599515954097
1203,SUPPLY033,2019-01-31,2019-02-10,4,0.016070833333333333,0.033,0.004,0.007097208496257276,0.016,0.011999999999999999,0,0.015222222222222224,0.07582179399384094,1.625,1.425,1.279772981524515e-06,0.017934342266018324
1204,SUPPLY033,2019-02-10,2019-02-20,5,0.014654166666666668,0.034,0.004,0.00658680573057684,0.015,0.012000000000000002,0,-0.01788888888888889,0.05785854397676383,1.577,1.343,-9.735389252809578e-07,0.01635340465376885
1205,SUPPLY033,2019-02-20,2019-03-02,6,0.014233333333333336,0.031,0.004,0.006445062076124834,0.014,0.011000000000000001,0,0.002666666666666669,0.10483081608000579,1.564,1.256,-1.4086658080141145e-06,0.015883773186600624
1206,SUPPLY033,2019-03-02,2019-03-12,7,0.015183333333333333,0.05,0.0,0.007897527584847299,0.015,0.013,33,0.019333333333333327,0.14364452652294138,1.7,1.309,1.8827195993051077e-06,0.016943931350109093
1207,SUPPLY033,2019-03-12,2019-03-22,8,0.09586145833333333,0.454,0.004,0.12666557321922756,0.029,0.076,0,0.887111111111111,3.929776120991005,15.282,1.745,8.738098809786034e-05,0.10697716591359012
1208,SUPPLY033,2019-03-22,2019-04-01,9,0.08815208333333334,0.496,0.0,0.13542118207492804,0.024,0.06125,4,-1.4993333333333334,6.986754414604825,18.951,1.458,-0.00018351345053542825,0.09837384292222368
1209,SUPPLY033,2019-04-01,2019-04-11,10,0.015945833333333333,0.032,0.0,0.007347701742028989,0.016,0.011999999999999999,14,-0.008444444444444452,0.11796939339412484,1.695,1.343,-1.1457260695812286e-06,0.01779484777081984
1210,SUPPLY033,2019-04-11,2019-04-21,11,0.01589166666666667,0.031,0.004,0.0074713727782927475,0.016,0.013,0,-0.004888888888888869,0.06351268464732938,1.62,1.471,-5.264627023249904e-07,0.017734400156233836
1211,SUPPLY033,2019-04-21,2019-05-01,12,0.016342708333333334,0.032,0.004,0.007326032329703684,0.016,0.013,0,0.013666666666666667,0.06645675285477015,1.692,1.406,2.9768844692756712e-06,0.018237742793075027
1212,SUPPLY033,2019-05-01,2019-05-11,13,0.01642604166666667,0.032,0.004,0.007589627749964925,0.016,0.013,0,0.009111111111111094,0.07420148995209672,1.69,1.452,-4.840703494687026e-07,0.01833073912320735
1213,SUPPLY033,2019-05-11,2019-05-21,14,0.015996875,0.031,0.003,0.008095557467145702,0.016,0.015,0,-0.009666666666666664,0.08009213444527492,1.688,1.401,-2.0518888909384692e-06,0.017851808023025887
1214,SUPPLY033,2019-05-21,2019-05-31,15,0.017289583333333337,0.039,0.004,0.008341354933118716,0.017,0.016,0,-0.01200000000000001,0.05869412236331676,1.796,1.561,-1.8771450489855245e-06,0.019294413594203537
1215,SUPPLY033,2019-05-31,2019-06-10,16,0.017948958333333334,0.032,0.0,0.008000423539253298,0.018,0.014000000000000002,11,0.060444444444444446,0.13886154175212728,2.092,1.382,7.073270207541458e-06,0.020030247056375537
1216,SUPPLY033,2019-06-10,2019-06-20,17,0.027672916666666676,0.037,0.004,0.005506399332721974,0.029,0.0019999999999999983,0,0.023777777777777825,0.18137928339378911,2.918,2.328,1.1205388677721925e-06,0.030881756328690887
1217,SUPPLY033,2019-06-20,2019-06-30,18,0.02621562500000001,0.091,0.004,0.007444642111470692,0.028,0.0010000000000000009,0,-0.029000000000000012,0.12834328965707553,2.7600000000000002,2.229,-5.660711708671536e-06,0.0292554830055019
1218,SUPPLY033,2019-06-30,2019-07-10,19,0.02594479166666668,0.037,0.001,0.006963039167692321,0.029,0.0012500000000000011,0,0.02144444444444445,0.10865094467043417,2.707,2.332,2.8740875912408218e-06,0.028953244932571856
1219,SUPPLY033,2019-07-10,2019-07-20,20,0.023260416666666672,0.032,0.005,0.00809323252825121,0.028,0.012999999999999998,0,-0.07188888888888889,0.07597441089676911,2.577,1.905,-8.988779284699753e-06,0.025957600648184424
1220,SUPPLY033,2019-07-20,2019-07-30,21,0.024135416666666673,0.036,0.004,0.00792301302435385,0.029,0.012,0,0.03655555555555558,0.13465614645376486,2.606,2.13,4.798629881325838e-06,0.026934062114573807
1221,SUPPLY033,2019-07-30,2019-08-09,22,0.025600000000000008,0.033,0.004,0.006360756901727864,0.028,0.0030000000000000027,0,0.05022222222222222,0.1371776018322395,2.712,2.112,6.797492727314156e-06,0.02856847261664937
1222,SUPPLY033,2019-08-09,2019-08-19,23,0.026864583333333344,0.036,0.004,0.005403277481545729,0.028,0.0010000000000000009,0,0.005777777777777783,0.1803848509283538,2.705,2.2520000000000002,-2.233048212942928e-06,0.02997969192640736
1223,SUPPLY033,2019-08-19,2019-08-29,24,0.027154166666666677,0.03,0.026,0.0005622679879140251,0.027,0.0,0,-0.0031111111111111634,0.020502709847996053,2.645,2.5709999999999997,-5.951069825379724e-07,0.03030285417361718
1224,SUPPLY033,2019-08-29,2019-09-08,25,0.02344687500000001,0.035,0.0,0.00780439240413409,0.027,0.0022499999999999985,22,-0.06388888888888886,0.17518593297154617,2.581,1.909,-7.644817594203128e-06,0.026165679936855497
1225,SUPPLY033,2019-09-08,2019-09-18,26,0.022234375000000008,0.035,0.004,0.008718292206858571,0.027,0.015000000000000001,0,0.024222222222222194,0.15975119543979763,2.336,1.985,2.8377919789409584e-06,0.024812583333430206
1226,SUPPLY033,2019-09-18,2019-09-28,27,0.02126979166666667,0.033,0.004,0.008772594778240038,0.024,0.015000000000000001,0,0.005555555555555536,0.11912505100850022,2.242,1.914,-8.595590381500205e-07,0.023736150812148575
1227,SUPPLY033,2019-09-28,2019-10-08,28,0.020423958333333336,0.033,0.004,0.008884289713334544,0.022,0.017,0,-0.03099999999999999,0.059993749674445304,2.087,1.795,-2.466589319215841e-06,0.022792238061305505
1228,SUPPLY033,2019-10-08,2019-10-18,29,0.020489583333333335,0.033,0.004,0.008776799913339968,0.023,0.015250000000000001,0,0.03533333333333334,0.22459630451100485,2.5,1.717,6.4240385460487684e-06,0.022865472671284706
1229,SUPPLY033,2019-10-18,2019-10-28,30,0.020430208333333342,0.032,0.004,0.008514927330489534,0.022,0.016,0,-0.0035555555555555588,0.10611092204753368,2.072,1.834,-1.887141262089229e-07,0.022799212786065434
1230,SUPPLY033,2019-10-28,2019-11-07,31,0.01873541666666667,0.04,0.004,0.008250307027075698,0.019,0.015,0,-0.012888888888888875,0.16961975448370128,2.029,1.572,-1.4075129204784401e-06,0.020907899921999328
1231,SUPPLY033,2019-11-07,2019-11-17,32,0.015648958333333334,0.033,0.004,0.006437693593945241,0.016,0.011000000000000001,0,-0.017222222222222226,0.061661936755541887,1.621,1.398,-2.068395527772929e-06,0.017463548344723443
1232,SUPPLY033,2019-11-17,2019-11-27,33,0.01473125,0.031,0.0,0.00683613219129129,0.015,0.012000000000000002,10,-0.014333333333333333,0.05062854925829891,1.483,1.354,-7.535272933239053e-07,0.016439426259141247
1233,SUPPLY033,2019-11-27,2019-12-07,34,0.015584375000000003,0.035,0.0,0.007791279156310198,0.016,0.013,14,-0.055222222222222235,0.17159019332247533,1.866,1.324,-5.5308694453878656e-06,0.017391476188870898
1234,SUPPLY033,2019-12-07,2019-12-17,35,0.017898958333333333,0.16,0.0,0.02203422304865802,0.015,0.012000000000000002,11,-0.020777777777777808,1.709862551331084,4.778,1.195,1.4900820476150679e-05,0.01997444925829614
1235,SUPPLY033,2019-12-17,2019-12-27,36,0.017018750000000003,0.151,0.003,0.013101260496234599,0.016,0.011999999999999999,0,0.007222222222222241,0.46649458136664834,2.317,1.4,9.082990541439329e-07,0.01899217552127349
1236,SUPPLY033,2019-12-27,2020-01-06,37,0.014606250000000003,0.03,0.003,0.006744183180926617,0.015,0.012000000000000002,0,-0.0029999999999999905,0.06175354240851288,1.464,1.335,-1.5348323945664186e-07,0.016299931763942767
1237,SUPPLY033,2020-01-06,2020-01-16,38,0.013015625000000001,0.026,0.003,0.0064034308473088835,0.013,0.012,0,0.006666666666666672,0.03999999999999999,1.295,1.197,6.316128272708436e-07,0.014524864312542065
1238,SUPPLY033,2020-01-16,2020-01-26,39,0.014209375000000002,0.052,0.003,0.006661713841696802,0.014,0.012,0,0.009333333333333341,0.04382350967232083,1.428,1.302,7.585796534067289e-07,0.01585703674168758
1239,SUPPLY033,2020-01-26,2020-02-05,40,0.015585416666666666,0.034,0.004,0.0074102904406184045,0.015,0.013,0,0.0020000000000000018,0.06124336698778082,1.624,1.397,1.1824557101298901e-06,0.017392638642997546
1240,SUPPLY034,2018-11-08,2018-11-18,1,0.0,0.0,0.0,0.0,0.0,0.0,960,0.0,0.0,0.0,0.0,0.0,0.0
1241,SUPPLY034,2018-11-18,2018-11-28,2,0.0,0.0,0.0,0.0,0.0,0.0,960,0.0,0.0,0.0,0.0,0.0,0.0
1242,SUPPLY034,2018-11-28,2018-12-08,3,0.0,0.0,0.0,0.0,0.0,0.0,960,0.0,0.0,0.0,0.0,0.0,0.0
1243,SUPPLY034,2018-12-08,2018-12-18,4,0.0,0.0,0.0,0.0,0.0,0.0,960,0.0,0.0,0.0,0.0,0.0,0.0
1244,SUPPLY034,2018-12-18,2018-12-28,5,0.0,0.0,0.0,0.0,0.0,0.0,960,0.0,0.0,0.0,0.0,0.0,0.0
1245,SUPPLY034,2018-12-28,2019-01-07,6,0.0,0.0,0.0,0.0,0.0,0.0,960,0.0,0.0,0.0,0.0,0.0,0.0
1246,SUPPLY034,2019-01-07,2019-01-17,7,0.0,0.0,0.0,0.0,0.0,0.0,960,0.0,0.0,0.0,0.0,0.0,0.0
1247,SUPPLY034,2019-01-17,2019-01-27,8,0.0,0.0,0.0,0.0,0.0,0.0,960,0.0,0.0,0.0,0.0,0.0,0.0
1248,SUPPLY034,2019-01-27,2019-02-06,9,0.023605208333333336,0.15,0.0,0.046539513904772706,0.0,0.0,738,0.014111111111111086,2.326784016859131,4.502,0.0,-1.6511858736825898e-06,0.007743895458607358
1249,SUPPLY034,2019-02-06,2019-02-16,10,0.008783333333333334,0.441,0.0,0.0415317627024599,0.0,0.0,864,0.6793333333333333,2.1816543035045677,6.12,0.0,3.438360935721502e-05,0.0028814494729701794
1250,SUPPLY034,2019-02-16,2019-02-26,11,0.04156354166666667,0.554,0.001,0.07903537389916601,0.014,0.007999999999999998,0,0.438,4.4057432687345734,13.896,0.14400000000000002,5.1871306012701864e-05,0.01363528408692874
1251,SUPPLY034,2019-02-26,2019-03-08,12,0.09847395833333333,0.654,0.0,0.1031252786463622,0.029,0.16899999999999998,1,-0.6978888888888888,3.2884036189481227,16.604,6.535,-1.3835172618459872e-05,0.03230524501034581
1252,SUPPLY034,2019-03-08,2019-03-18,13,0.08862708333333333,0.609,0.015,0.10180968615934217,0.018,0.176,0,0.0037777777777776578,2.77004822962425,13.315999999999999,7.108,1.0325057318855668e-05,0.029074891373250568
1253,SUPPLY034,2019-03-18,2019-03-28,14,0.08126770833333333,0.702,0.015,0.08673512829681879,0.023,0.16099999999999998,0,-0.10088888888888883,0.897279004051199,8.993,7.138,8.046727752525703e-06,0.026660583910426288
1254,SUPPLY034,2019-03-28,2019-04-07,15,0.07913854166666669,0.258,0.0,0.07761874803059932,0.026,0.15200000000000002,4,0.06333333333333337,0.3593212351086421,7.939,7.156,1.2295172575057099e-05,0.02596209212641882
1255,SUPPLY034,2019-04-07,2019-04-17,16,0.08084895833333335,0.27,0.014,0.07751170047879237,0.028,0.15499999999999997,0,0.03144444444444448,0.6937694341622278,8.647,6.918,1.383009991330273e-05,0.026523209303199773
1256,SUPPLY034,2019-04-17,2019-04-27,17,0.06625,0.248,0.014,0.0729976216276607,0.024,0.14500000000000002,0,0.05488888888888886,2.9369558408513927,8.049,1.844,9.32235712061314e-06,0.021733893083598604
1257,SUPPLY034,2019-04-27,2019-05-07,18,0.07706979166666666,0.282,0.006,0.06533065272570417,0.06,0.11925000000000001,0,0.24344444444444452,3.5082299351350645,10.063,2.168,2.203989343521418e-05,0.025283420559374364
1258,SUPPLY034,2019-05-07,2019-05-17,19,0.08344166666666668,0.613,0.015,0.07742606371481453,0.03,0.14725000000000002,0,-0.30644444444444446,1.2712144892887975,10.064,7.306,2.849734537472417e-06,0.02737376999321671
1259,SUPPLY034,2019-05-17,2019-05-27,20,0.08005729166666667,0.397,0.014,0.07897836881927771,0.027,0.15699999999999997,0,0.10777777777777775,0.6278389080364835,8.373,7.093,6.097791718523994e-06,0.026263496115408343
1260,SUPPLY034,2019-05-27,2019-06-06,21,0.07598750000000001,0.297,0.014,0.07528271255192802,0.028,0.15100000000000002,0,-0.07022222222222219,2.6570365907236666,8.393,2.175,-1.2788303264217881e-05,0.024928365293433192
1261,SUPPLY034,2019-06-06,2019-06-16,22,0.09162604166666669,0.339,0.017,0.0876961335188665,0.03,0.149,0,0.3135555555555555,0.5425322827056266,10.685,7.214,5.061465859880491e-05,0.03005872593594995
1262,SUPPLY034,2019-06-16,2019-06-26,23,0.109515625,0.435,0.014,0.1050169148976706,0.0495,0.181,0,0.5466666666666666,1.0130019743317387,14.875,8.709999999999999,6.454883712981454e-05,0.035927560524278916
1263,SUPPLY034,2019-06-26,2019-07-06,24,0.14478541666666667,0.437,0.012,0.14314922828916843,0.05,0.29825,0,-0.08277777777777769,0.7751975196325415,15.13,12.404,1.4400107856020361e-06,0.04749812476826579
1264,SUPPLY034,2019-07-06,2019-07-16,25,0.12409166666666664,0.413,0.016,0.12335645651211631,0.031,0.231,0,-0.45177777777777767,1.3149992184197088,13.696,9.63,-3.0562261894815394e-05,0.04070935873054927
1265,SUPPLY034,2019-07-16,2019-07-26,26,0.12418020833333333,0.425,0.015,0.11879648400981942,0.058499999999999996,0.21,0,0.2242222222222223,1.1746127848974075,15.059,10.042,6.414083701262686e-05,0.04073840560023648
1266,SUPPLY034,2019-07-26,2019-08-05,27,0.12120624999999999,0.458,0.015,0.12254646567199148,0.036,0.223,0,-0.22555555555555548,1.5269052943053731,14.215,9.809,3.099110893132327e-06,0.03976277250662525
1267,SUPPLY034,2019-08-05,2019-08-15,28,0.16351041666666666,0.644,0.014,0.1822179878461969,0.04,0.27225,0,-0.027555555555555482,3.477309524298603,19.374,11.59,6.188099433701648e-05,0.053641025115290446
1268,SUPPLY034,2019-08-15,2019-08-25,29,0.09961979166666665,0.381,0.014,0.11373933494083041,0.027,0.20400000000000001,0,1.1094444444444445,5.159269136978393,12.197000000000001,2.173,9.829548290525493e-05,0.032681145676886035
1269,SUPPLY034,2019-08-25,2019-09-04,30,0.11834895833333331,0.396,0.015,0.11965348866757514,0.029,0.22324999999999998,0,0.059777777777777805,0.8375599646857794,12.248,10.586,1.251849367241052e-05,0.03882541293542539
1270,SUPPLY034,2019-09-04,2019-09-14,31,0.09221875,0.29,0.011,0.09135888770885614,0.029,0.168,0,-0.21388888888888896,0.7278956732328554,10.345,7.4879999999999995,-6.1906805454434505e-06,0.030253169098914845
1271,SUPPLY034,2019-09-14,2019-09-24,32,0.08496666666666666,0.294,0.01,0.08760347037786483,0.024,0.171,0,-0.19677777777777786,2.0116193587367484,9.682,4.943,7.919510003808694e-06,0.027874059607593878
1272,SUPPLY034,2019-09-24,2019-10-04,33,0.07350729166666667,0.243,0.009,0.072841550645754,0.027,0.14,0,-0.10244444444444441,0.5861810964009143,7.769,6.506,6.128282202997188e-06,0.024114711214312936
1273,SUPPLY034,2019-10-04,2019-10-14,34,0.06637187500000001,0.297,0.01,0.06940537132637531,0.028,0.138,0,-0.5185555555555555,3.3226191141594574,8.2,1.772,-1.044631396084447e-06,0.021773875245403335
1274,SUPPLY034,2019-10-14,2019-10-24,35,0.07472500000000001,0.242,0.016,0.070186385258851,0.03,0.13925,0,0.13122222222222224,2.7799878946578964,8.586,2.303,4.059466210358228e-06,0.024514191104481598
1275,SUPPLY034,2019-10-24,2019-11-03,36,0.07191770833333333,0.253,0.015,0.0718803641890635,0.028,0.14225000000000002,0,-0.08633333333333335,3.9833794383663728,8.779,2.153,-1.4034242387415765e-05,0.023593234471458033
1276,SUPPLY034,2019-11-03,2019-11-13,37,0.107209375,0.658,0.015,0.1377851651551619,0.029,0.163,0,0.941777777777778,5.555690006150851,22.601,7.501,0.00012869552674210798,0.03517097500089703
1277,SUPPLY034,2019-11-13,2019-11-23,38,0.16847291666666664,0.658,0.01,0.17667547792590663,0.106,0.31525000000000003,0,0.16455555555555573,5.15130791913838,21.974,11.497,4.886601981989994e-05,0.055269016729288294
1278,SUPPLY034,2019-11-23,2019-12-03,39,0.14421354166666667,0.541,0.015,0.16191200903393171,0.028,0.2605,0,0.07788888888888895,7.881358091161136,18.533,1.872,7.484021656924543e-05,0.04731051616287434
1279,SUPPLY034,2019-12-03,2019-12-13,40,0.18263229166666664,0.697,0.015,0.21318407208606688,0.027,0.35524999999999995,0,0.4674444444444442,4.484414847867867,23.929,7.941,2.697259735524882e-05,0.05991412378408949
1280,SUPPLY035,2019-01-01,2019-01-11,1,0.0,0.0,0.0,0.0,0.0,0.0,960,0.0,0.0,0.0,0.0,0.0,0.0
1281,SUPPLY035,2019-01-11,2019-01-21,2,0.0,0.0,0.0,0.0,0.0,0.0,960,0.0,0.0,0.0,0.0,0.0,0.0
